"record_id","redcap_survey_identifier","surveysession1_timestamp","age","gender","chatbot_frequency","mental_effort","g1_construct_answer","g2_understand_topic","g3_selfexplain","g4_trust","g5_prompt_selfexplain","g6_mechanisms_case","g7_recommend","g8_boring","g9_person","arcs1","arcs2","arcs3","arcs4","arcs5","arcs6","arcs7","arcs8","arcs9","arcs10","arcs11","arcs12","surveysession1_complete","demo_complete","scales_complete","fully_complete","g8_boring_rev","g9_person_rev","chatbot_eval_score","arcs_attention_score","arcs_relevance_score","arcs_confidence_score","arcs_satisfaction_score","arcs_total_score","gender_label","frequency_label","usage_high_low"
346,NA,"2025/10/15 15:58",19,1,1,6,2,4,1,3,4,4,4,3,5,1,1,2,2,5,4,2,3,2,2,2,2,2,TRUE,TRUE,TRUE,3,1,2.88888888888889,1.33333333333333,3.66666666666667,2.33333333333333,2,2.33333333333333,"Female","Never","Low"
347,NA,"[not completed]",23,2,1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,TRUE,FALSE,FALSE,NA,NA,3.88888888888889,3,3.66666666666667,3.66666666666667,3,3.33333333333333,"Male","Never","Low"
348,NA,"2025/10/15 15:58",19,2,5,4,4,4,2,4,4,3,3,4,5,4,4,4,4,5,4,4,3,4,3,3,4,2,TRUE,TRUE,TRUE,2,1,3,4,4.33333333333333,3.66666666666667,3.33333333333333,3.83333333333333,"Male","Multiple times/week","High"
349,NA,"2025/10/15 15:57",17,2,2,7,3,4,4,3,3,4,3,3,4,5,2,4,4,4,4,3,5,4,3,3,4,2,TRUE,TRUE,TRUE,3,2,3.22222222222222,3.66666666666667,4,4,3.33333333333333,3.75,"Male","Less than once/month","Low"
350,NA,"2025/10/15 15:58",19,1,1,3,2,1,1,1,2,3,1,5,5,2,1,1,2,2,1,4,1,2,3,3,2,2,TRUE,TRUE,TRUE,1,1,1.44444444444444,1.33333333333333,1.66666666666667,2.33333333333333,2.66666666666667,2,"Female","Never","Low"
351,NA,"2025/10/15 17:02",23,2,2,1,3,3,3,2,4,3,4,5,5,2,4,2,3,2,4,4,3,2,4,3,3,2,TRUE,TRUE,TRUE,1,1,2.66666666666667,2.66666666666667,3,3,3.33333333333333,3,"Male","Less than once/month","Low"
352,NA,"2025/10/15 17:03",18,1,2,2,2,2,2,2,2,2,2,1,5,3,3,1,2,3,1,2,1,3,1,2,2,2,TRUE,TRUE,TRUE,5,1,2.22222222222222,2.33333333333333,2,2,1.66666666666667,2,"Female","Less than once/month","Low"
353,NA,"2025/10/15 17:03",20,1,1,5,4,4,3,4,4,4,3,2,1,4,4,3,4,3,3,4,2,4,3,3,3,2,TRUE,TRUE,TRUE,4,5,3.88888888888889,3.66666666666667,3.33333333333333,3.33333333333333,3,3.33333333333333,"Female","Never","Low"
354,NA,"2025/10/15 17:03",20,1,1,5,5,5,5,5,5,5,5,1,1,4,5,5,5,5,5,5,5,5,4,5,5,2,TRUE,TRUE,TRUE,5,5,5,4.66666666666667,5,5,4.66666666666667,4.83333333333333,"Female","Never","Low"
355,NA,"2025/10/15 17:03",20,1,1,6,4,4,5,3,4,5,4,1,1,4,3,1,3,3,3,4,5,4,3,5,5,2,TRUE,TRUE,TRUE,5,5,4.33333333333333,2.66666666666667,3,4.33333333333333,4.33333333333333,3.58333333333333,"Female","Never","Low"
356,NA,"2025/10/15 17:03",18,1,4,2,4,3,2,5,3,5,5,1,2,4,3,4,5,5,5,5,5,4,5,5,5,2,TRUE,TRUE,TRUE,5,4,4,3.66666666666667,5,4.66666666666667,5,4.58333333333333,"Female","About once/week","High"
357,NA,"2025/10/15 17:03",18,1,2,1,2,2,1,4,3,3,1,5,4,1,2,1,3,2,2,2,4,2,1,1,1,2,TRUE,TRUE,TRUE,1,2,2.11111111111111,1.33333333333333,2.33333333333333,2.66666666666667,1,1.83333333333333,"Female","Less than once/month","Low"
358,NA,"2025/10/15 17:03",19,1,5,3,5,5,4,5,5,5,5,3,5,4,4,2,5,4,3,4,4,3,2,3,3,2,TRUE,TRUE,TRUE,3,1,4.22222222222222,3.33333333333333,4,3.66666666666667,2.66666666666667,3.41666666666667,"Female","Multiple times/week","High"
359,NA,"2025/10/15 17:03",18,2,6,5,3,3,3,2,4,4,3,2,5,5,4,3,3,4,3,3,4,4,3,3,3,2,TRUE,TRUE,TRUE,4,1,3,4,3.33333333333333,3.66666666666667,3,3.5,"Male","Daily","High"
360,NA,"2025/10/15 17:03",21,1,2,5,4,4,4,5,5,4,4,2,5,3,3,3,3,5,4,5,4,4,5,5,3,2,TRUE,TRUE,TRUE,4,1,3.88888888888889,3,4,4.33333333333333,4.33333333333333,3.91666666666667,"Female","Less than once/month","Low"
361,NA,"2025/10/15 17:04",19,2,3,5,2,2,4,5,3,4,3,2,1,3,3,4,4,4,4,4,4,4,4,4,4,2,TRUE,TRUE,TRUE,4,5,3.55555555555556,3.33333333333333,4,4,4,3.83333333333333,"Male","About once/month","Low"
362,NA,"2025/10/15 17:27",24,1,2,5,3,3,3,3,3,3,3,4,3,3,3,2,4,3,3,4,3,3,4,2,3,2,TRUE,TRUE,TRUE,2,3,2.88888888888889,2.66666666666667,3.33333333333333,3.33333333333333,3,3.08333333333333,"Female","Less than once/month","Low"
363,NA,"2025/10/15 17:27",18,1,3,4,3,2,4,2,3,2,3,2,3,4,2,4,3,2,2,2,3,2,3,3,2,2,TRUE,TRUE,TRUE,4,3,2.88888888888889,3.33333333333333,2.33333333333333,2.33333333333333,2.66666666666667,2.66666666666667,"Female","About once/month","Low"
364,NA,"2025/10/15 17:28",19,1,3,4,5,5,5,2,4,4,3,2,5,2,3,4,4,3,3,3,2,3,3,3,3,2,TRUE,TRUE,TRUE,4,1,3.66666666666667,3,3.33333333333333,2.66666666666667,3,3,"Female","About once/month","Low"
365,NA,"2025/10/15 17:29",19,1,1,6,3,2,4,5,1,3,1,3,5,1,4,2,2,1,1,4,1,3,3,3,3,2,TRUE,TRUE,TRUE,3,1,2.55555555555556,2.33333333333333,1.33333333333333,2.66666666666667,3,2.33333333333333,"Female","Never","Low"
366,NA,"2025/10/15 17:27",18,4,1,9,1,1,1,1,1,1,1,5,5,3,1,4,4,3,2,3,3,2,3,2,3,2,TRUE,TRUE,TRUE,1,1,1,2.66666666666667,3,2.66666666666667,2.66666666666667,2.75,NA,"Never","Low"
367,NA,"2025/10/15 17:29",18,2,5,5,2,3,3,2,2,2,1,5,3,4,1,1,3,3,2,1,1,1,1,1,1,2,TRUE,TRUE,TRUE,1,3,2.11111111111111,2,2.66666666666667,1,1,1.66666666666667,"Male","Multiple times/week","High"
368,NA,"2025/10/15 17:28",20,1,2,5,4,4,4,4,4,3,3,4,4,3,4,4,3,3,4,4,3,3,4,3,3,2,TRUE,TRUE,TRUE,2,2,3.33333333333333,3.66666666666667,3.33333333333333,3.33333333333333,3.33333333333333,3.41666666666667,"Female","Less than once/month","Low"
369,NA,"2025/10/15 17:27",20,1,1,5,3,3,3,3,3,3,3,3,3,2,4,3,3,3,3,3,3,3,3,3,3,2,TRUE,TRUE,TRUE,3,3,3,3,3,3,3,3,"Female","Never","Low"
370,NA,"2025/10/15 17:28",20,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,TRUE,TRUE,TRUE,2,2,3.55555555555556,4,4,4,4,4,"Male","About once/week","High"
371,NA,"2025/10/15 17:29",18,1,2,3,3,3,4,5,3,5,3,3,4,2,1,1,2,4,4,4,3,4,2,2,2,2,TRUE,TRUE,TRUE,3,2,3.44444444444444,1.33333333333333,3.33333333333333,3.66666666666667,2,2.58333333333333,"Female","Less than once/month","Low"
372,NA,"2025/10/15 17:29",18,1,1,6,3,3,4,4,5,4,3,3,5,2,4,3,3,3,3,4,3,3,3,4,4,2,TRUE,TRUE,TRUE,3,1,3.33333333333333,3,3,3.33333333333333,3.66666666666667,3.25,"Female","Never","Low"
373,NA,"2025/10/15 17:34",23,2,5,6,4,4,4,4,4,4,4,2,3,4,4,4,4,4,4,4,4,4,4,4,5,2,TRUE,TRUE,TRUE,4,3,3.88888888888889,4,4,4,4.33333333333333,4.08333333333333,"Male","Multiple times/week","High"
374,NA,"2025/10/15 17:35",17,1,5,3,3,4,4,4,2,4,5,2,2,3,3,2,3,4,3,4,4,4,2,3,4,2,TRUE,TRUE,TRUE,4,4,3.77777777777778,2.66666666666667,3.33333333333333,4,3,3.25,"Female","Multiple times/week","High"
375,NA,"2025/10/15 17:35",18,1,3,6,4,4,4,4,4,4,4,2,3,4,4,3,3,4,3,4,3,3,4,3,3,2,TRUE,TRUE,TRUE,4,3,3.88888888888889,3.66666666666667,3.33333333333333,3.33333333333333,3.33333333333333,3.41666666666667,"Female","About once/month","Low"
376,NA,"2025/10/15 17:36",18,1,4,5,4,4,3,4,4,4,2,2,1,2,2,2,4,4,4,3,4,4,2,2,3,2,TRUE,TRUE,TRUE,4,5,3.77777777777778,2,4,3.66666666666667,2.33333333333333,3,"Female","About once/week","High"
377,NA,"2025/10/15 17:36",19,1,3,5,4,4,3,2,4,4,5,1,1,3,2,3,4,4,4,4,4,4,4,4,4,2,TRUE,TRUE,TRUE,5,5,4,2.66666666666667,4,4,4,3.66666666666667,"Female","About once/month","Low"
378,NA,"2025/10/15 17:39",18,2,5,3,3,2,4,3,4,4,3,2,3,4,4,4,4,4,4,4,3,3,3,3,4,2,TRUE,TRUE,TRUE,4,3,3.33333333333333,4,4,3.33333333333333,3.33333333333333,3.66666666666667,"Male","Multiple times/week","High"
379,NA,"2025/10/15 17:36",17,1,2,5,4,4,4,4,5,5,5,1,2,3,3,5,4,3,4,4,2,3,2,4,4,2,TRUE,TRUE,TRUE,5,4,4.44444444444444,3.66666666666667,3.66666666666667,3,3.33333333333333,3.41666666666667,"Female","Less than once/month","Low"
380,NA,"2025/10/15 17:36",18,2,6,3,4,4,4,4,3,4,4,2,3,4,4,4,4,3,4,4,4,4,4,4,4,2,TRUE,TRUE,TRUE,4,3,3.77777777777778,4,3.66666666666667,4,4,3.91666666666667,"Male","Daily","High"
381,NA,"2025/10/15 17:42",18,1,3,6,4,5,5,4,5,4,4,2,4,4,4,4,4,5,4,4,4,4,4,4,4,2,TRUE,TRUE,TRUE,4,2,4.11111111111111,4,4.33333333333333,4,4,4.08333333333333,"Female","About once/month","Low"
382,NA,"2025/10/15 17:41",18,2,2,5,4,4,4,4,4,3,4,3,4,4,4,2,3,3,4,3,4,3,4,3,2,2,TRUE,TRUE,TRUE,3,2,3.55555555555556,3.33333333333333,3.33333333333333,3.33333333333333,3,3.25,"Male","Less than once/month","Low"
383,NA,"2025/10/15 17:42",18,1,2,7,4,4,4,3,3,3,4,2,3,4,3,3,4,4,3,4,4,4,3,3,3,2,TRUE,TRUE,TRUE,4,3,3.55555555555556,3.33333333333333,3.66666666666667,4,3,3.5,"Female","Less than once/month","Low"
384,NA,"2025/10/15 17:42",18,2,3,7,4,3,4,3,5,5,3,2,4,3,4,4,4,3,3,3,2,4,4,3,4,2,TRUE,TRUE,TRUE,4,2,3.66666666666667,3.66666666666667,3.33333333333333,3,3.66666666666667,3.41666666666667,"Male","About once/month","Low"
385,NA,"2025/10/15 17:42",18,1,1,5,3,3,4,3,4,4,4,2,5,4,3,3,3,4,4,3,4,4,4,4,4,2,TRUE,TRUE,TRUE,4,1,3.33333333333333,3.33333333333333,3.66666666666667,3.66666666666667,4,3.66666666666667,"Female","Never","Low"
386,NA,"2025/10/15 17:42",17,1,1,2,4,4,4,5,3,4,4,2,3,3,3,4,4,3,2,3,3,4,3,4,4,2,TRUE,TRUE,TRUE,4,3,3.88888888888889,3.33333333333333,3,3.33333333333333,3.66666666666667,3.33333333333333,"Female","Never","Low"
387,NA,"2025/10/15 17:42",19,1,1,5,3,4,4,3,4,4,4,3,5,3,3,3,4,4,4,3,3,4,3,3,3,2,TRUE,TRUE,TRUE,3,1,3.33333333333333,3,4,3.33333333333333,3,3.33333333333333,"Female","Never","Low"
388,NA,"2025/10/15 17:42",18,1,5,5,4,4,4,5,4,5,4,1,3,4,4,4,4,5,5,5,4,4,3,4,4,2,TRUE,TRUE,TRUE,5,3,4.22222222222222,4,4.66666666666667,4.33333333333333,3.66666666666667,4.16666666666667,"Female","Multiple times/week","High"
389,NA,"2025/10/15 17:42",20,1,6,5,4,5,5,5,5,5,4,1,3,4,4,4,3,4,4,5,5,5,5,4,4,2,TRUE,TRUE,TRUE,5,3,4.55555555555556,4,3.66666666666667,5,4.33333333333333,4.25,"Female","Daily","High"
390,NA,"[not completed]",17,3,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,NA,NA,3.88888888888889,3,3.66666666666667,3.66666666666667,3,3.33333333333333,NA,NA,NA
